name,link,image,description,reference,price_tunisianet,availability_tunisianet
Pc Portable Gaming HP OMEN 16-k0007nk / i7 12ème Gén / RTX 3060 6G / 32 Go + Souris HP Gaming Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/60341-pc-portable-gaming-hp-omen-16-k0007nk-i7-12eme-gen-rtx-3060-6g-32-go.html,https://www.tunisianet.com.tn/281686-home/pc-portable-gaming-hp-omen-16-k0007nk-i7-12eme-gen-rtx-3060-6g-32-go.jpg,"Écran 16.1""  Full HD IPS 144 Hz - Processeur intel Core i7-12700H, up to 4.7 Ghz, 24 Mo de mémoire cache - Mémoire 32 Go DDR5 - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3060, 6 Go de mémoire dédiée - Wifi 6e - Bluetooth 5.2 - Clavier rétroéclairé RGB - SuperSpeed USB Type-C - USB Type-A SuperSpeed up to 5 Gbps - Webcam - 1x Mini DisplayPort - HDMI 2.1 - RJ45 - 1x Port Casque Micro - Lecteur de cartes - Windows 11 - Garantie 1 an + Souris HP Gaming Offerte",6U8Y0EA-32,"5 486,000 DT",En stock
Pc Portable Lenovo Yoga L13 / i7 1255U / 16Go,https://www.tunisianet.com.tn/pc-portable-tunisie/60696-pc-portable-lenovo-yoga-l13-i7-1255u-16go-.html,https://www.tunisianet.com.tn/281260-home/pc-portable-lenovo-yoga-l13-i7-1255u-16go-.jpg,"Ecran 13.3"" FHD IPS Tactile - Processeur Intel Core i7-1255U, Up to 4.7 Ghz, 12 Mo de cache - 16 Go de mémoire - Disque 512 SSD - Carte graphique Intel Iris Xe Graphics - Lecteur de cartes - Webcam HD 720p - Wifi - Bluetooth - HDMI - RJ45 - 2x USB 3.1 - 2x USB 3.0 Type C - Windows 11 Pro - Garantie 1 ans",21B5002AFE,"5 499,000 DT",Sur commande
Pc portable HP ENVY x360 15-ew0000nk Tactile / i7-1255U / 16 Go / RTX 2050 4G / 1 To SSD / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/58941-pc-portable-hp-envy-x360-15-ew0000nk-tactile-i7-1255u-16-go-rtx-2050-4g-1-to-ssd-silver.html,https://www.tunisianet.com.tn/283654-home/pc-portable-hp-envy-x360-15-ew0000nk-tactile-i7-1255u-16-go-rtx-2050-4g-1-to-ssd-silver.jpg,"Ecran 15.6"" Full HD IPS Tactile - Processeur Intel Core i7-1255U , up to 4.7 Ghz, 12 Mo de cache - Mémoire 16 Go - Disque 1 To SSD M.2 PCIe NVMe - Carte graphique NVIDIA GeForce RTX 2050, 4 Go de mémoire GDDR6 dédiée - Wifi 6 - Bluetooth 5.2 - 2 Thunderbolt™ 4 - SuperSpeed USB - HDMI 2.1 - Lecteur de cartes SD - Webcam HD - Clavier rétroéclairé - Windows 11 - Garantie 1 an",6D6X9EA,"5 499,000 DT",Sur commande
Pc Portable Asus ROG Zephyrus G15 GA503RM-HQ003W / Ryzen 7 6800HS / RTX 3060 6G / 16 Go,https://www.tunisianet.com.tn/pc-portable-gamer/60377-pc-portable-asus-rog-zephyrus-g15-ga503rm-hq003w-ryzen-7-6800hs-rtx-3060-6g-16-go.html,https://www.tunisianet.com.tn/279540-home/pc-portable-asus-rog-zephyrus-g15-ga503rm-hq003w-ryzen-7-6800hs-rtx-3060-6g-16-go.jpg,"Ecran 15.6"" WQHD 2560 x 1440 165Hz IPS - Processeur AMD Ryzen 7 6800H, up to 4.7 Ghz, 20 Mo de mémoire cache - Mémoire 16 Go DDR5 - Disque 512 Go SSD M.2 NVMe - Carte graphique Nvidia GeForce RTX 3060, 6 Go de mémoire dédiée GDDR6 - Clavier rétroéclairé - Webcam - Wifi 6E - Bluetooth 5.2 - 2x USB 3.2 Gen 2 Type-C - Lecteur de carte microSD - Port RJ45 - 2x USB 3.2 Gen - HDMI  - Windows 11 - Garantie 2 ans",GA503RM-HQ003W-2Y,"5 539,000 DT",Sur commande
Pc Portable Msi Stealth17M / I7 12é Gen / RTX 3060 / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/60900-pc-portable-msi-stealth17m-i7-12e-gen-rtx-3060-16-go.html,https://www.tunisianet.com.tn/282482-home/pc-portable-msi-stealth17m-i7-12e-gen-rtx-3060-16-go.jpg,"Écran 17.3"" FHD - Processeur Intel Core i7-1280P, up to 4.8 Ghz, 24 Mo de cache - Mémoire 16 Go - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3060, 6 Go de mémoire dédiée - Wifi - Bluetooth - 1x USB Type-C - 2x USB Typ-A - HDMI - Jack Audio combo - Webcam 720p - rétroéclairage LED ""Spectrum"" - Windows 11 - Couleur Noir - Garantie 2 ans",STEATH-17M-029-2Y,"5 559,000 DT",En stock
PC Portable HP Spectre x360 Convertible 14-ef0001nk Tactile / i7-1255U / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/58942-pc-portable-hp-spectre-x360-convertible-14-ef0001nk-tactile-i7-1255u-16-go.html,https://www.tunisianet.com.tn/268887-home/pc-portable-hp-spectre-x360-convertible-14-ef0001nk-tactile-i7-1255u-16-go.jpg,"Ecran 13.5"" IPS WUXGA 1920 x 1280p IPS Tactile - Processeu Intel Core i7-1255U,Up to 4.7 GHz, 12 Mo de mémoire cache - Mémoire 16 Go - Disque 1 To SSD - Carte graphique Intel Iris Xe - Wifi 6E - Bluetooth 5.2 - Clavier rétroéclairé - 2x Thunderbolt™ 4 - USB Type-A SuperSpeed - Lecteur de cartes - Webcam HD - Système audio Bang & Olusfen avec HP Audio Boost - Windows 11 - Poids 1.34 KG - Couleur Bleu - Garantie 1 an",6F7Z2EA,"5 819,000 DT",Sur commande
PC Portable Asus ROG Zephyrus M16 GU603HM-K8004T / i7 11è Gén / 16 Go / RTX 3060 6G,https://www.tunisianet.com.tn/pc-portable-gamer/55497-pc-portable-asus-rog-zephyrus-m16-gu603hm-k8004t-i7-11e-gen-16-go-rtx-3060-6g.html,https://www.tunisianet.com.tn/243297-home/pc-portable-asus-rog-zephyrus-m16-gu603hm-k8004t-i7-11e-gen-16-go-rtx-3060-6g.jpg,"Ecran 16"" WQXGA 165 Hz - Résolution 2560 x 1600 - Processeur Intel Core i7-11800H, up to 4.6 Ghz, 24 Mo total cache - Mémoire 16 Go - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3060, 6 Go de mémoire dédiée - Clavier rétroéclairé sans pavé numérique - Wifi 6 - Bluetooth 5.2 - USB 3.2 Gen 2 Type-C - Thunderbolt 4 - Lecteur de carte microSD - Port RJ45 - USB 3.2 Gen 2 - HDMI 2.0 - Prise audio 3.5 mm - Audio par Dolby Atmos - AI mic noise-canceling - Technologie Smart Amp - Webcam HD - Windows 11 - Clavier chiclet avec rétroéclairage RGB - Empreinte digitale - Couleur Noir - Garantie 2 ans",GU603HM-K8004T-2Y,"5 879,000 DT",En stock
PC Portable ASUS ROG Strix G17 G713RM / Ryzen 7 6800H / 16 Go / Gris,https://www.tunisianet.com.tn/pc-portable-gamer/60371-pc-portable-asus-rog-strix-g17-g713rm-ryzen-7-6800h-16-go-gris.html,https://www.tunisianet.com.tn/279523-home/pc-portable-asus-rog-strix-g17-g713rm-ryzen-7-6800h-16-go-gris.jpg,"Ecran 17.3"" Full HD (1920 x 1080) 16:9, 360Hz IPS - Processeur AMD Ryzen 7 6800H, up to 4.7 Ghz, 20 Mo de cache - Mémoire 16 Go DDR5 - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3060, 6 Go de mémoire dédiée - Clavier chiclet rétroéclairé RGB 4 zones - Wifi 6E - Bluetooth 5.2 - 1x USB 3.2 Type A - 2x USB 3.2 Gen 2 Type-C prenant en charge DisplayPort / power delivery / G-SYNC - RJ-45 - HDMI 2.0 - Windows 11 - Garantie 1 an",G713RM-KH011W,"5 915,000 DT",Sur commande
Pc portable HP OMEN 15-dh1005nk / i9 10è Gén / 32 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/46353-pc-portable-hp-omen-15-dh1005nk-i9-10e-gen-32-go-1-jeu-offert.html,https://www.tunisianet.com.tn/186401-home/pc-portable-hp-omen-15-dh1005nk-i9-10e-gen-32-go-1-jeu-offert.jpg,"Écran 15.6"" Full HD IPS 144 Hz - Processeur Intel Core i9-10885H, 10ème Génération, up to 5.3 Ghz, 16 Mo de mémoire cache - Mémoire 32 Go - Disque 1 To + 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 2080, 8 Go de mémoire dédiée - Wifi - Bluetooth - Clavier rétroéclairé - 1x Port ThunderBolt - 2x USB SuperSpeed up to 5 Gbps - 1x Mini DisplayPort - 1x HDMI - 1x RJ45 - 1x Port Casque Micro - Lecteur de cartes - Système audio Bang & Olufsen - Windows 10 64 bits - Garantie 1 an",2Y6C3EA,"5 999,000 DT",En stock
Pc portable MSI Leopard GP66-10UG / i7 10é Gen / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/48732-pc-portable-msi-leopard-gp66-10ug-i7-10e-gen-16-go-.html,https://www.tunisianet.com.tn/198192-home/pc-portable-msi-leopard-gp66-10ug-i7-10e-gen-16-go-.jpg,"Écran 15.6"" Full HD 144 Hz - Processeur Intel Core i7-10870H, up to 5 Ghz, 16 Mo de cache - Mémoire 16 Go  - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3070, 8 Go de mémoire dédiée - Wifi - Bluetooth - 1x USB 3.2 Type C - 3x USB 3.2 - HDMI - RJ45 - Lecteur de cartes - Clavier rétroéclairé - Windows 10 - Garantie 2 ans",GP66LEOPARD10UG427,"6 099,000 DT",Sur commande
PC Portable Gamer MSI Crosshair 15 B12U / i7 12é Gen / RTX 3060 6G / 16 Go,https://www.tunisianet.com.tn/pc-portable-gamer/55924-pc-portable-gamer-msi-crosshair-15-b12u-i7-12e-gen-rtx-3060-6g-16-go.html,https://www.tunisianet.com.tn/246132-home/pc-portable-gamer-msi-crosshair-15-b12u-i7-12e-gen-rtx-3060-6g-16-go.jpg,"Écran 15.6"" QHD IPS 144Hz - Résolution 2560 x 1440p - Processeur Intel Core i7-12700H, up to 4.7 Ghz, 24 Mo de cache - Mémoire 16 Go  - Disque 1 To SSD - Carte graphique Nvidea Geforce RTX 3060, 6 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - RJ-45 - USB 2.0 - USB 3.2 - USB 3.2 Type-C - HDMI - Couleur Noir - Clavier rétroéclairé - Windows 11 - Garantie 2 ans",9S7-158352-235,"6 159,000 DT",Sur commande
PC Portable ASUS ROG Zephyrus M16 GU603ZE-LS001W / i7-12700H / 16 Go / RTX 3050 Ti 4G,https://www.tunisianet.com.tn/pc-portable-gamer/57452-pc-portable-asus-rog-zephyrus-m16-gu603ze-ls001w-i7-12700h-16-go-rtx-3050-ti-4g.html,https://www.tunisianet.com.tn/258151-home/pc-portable-asus-rog-zephyrus-m16-gu603ze-ls001w-i7-12700h-16-go-rtx-3050-ti-4g.jpg,"Ecran 16"" Full HD+ WUXGA 165 Hz - Résolution 1920 x 1200 - Prise en charge de Dolby Vision HDR - Processeur Intel Core i7-12700H, up to 4.7 Ghz, 24 Mo total cache - Mémoire 16 Go DDR5 4800 Mhz - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - USB 3.2 Gen 2 Type-C - Thunderbolt 4 - Lecteur de carte microSD - RJ45 - USB 3.2 Gen 2 - HDMI 2.0 - Prise audio 3.5 mm - Audio par Dolby Atmos - Webcam HD - Windows 11 - Clavier chiclet avec rétroéclairage RGB - Couleur Noir - Garantie 2 ans",GU603ZE-LS001W-2Y,"6 245,000 DT",En stock
PC Portable Gamer MSI Crosshair 17 B12U / i7 12é Gen / RTX 3060 6G / 16 Go,https://www.tunisianet.com.tn/pc-portable-gamer/59880-pc-portable-gamer-msi-crosshair-15-b12u-i7-12e-gen-rtx-3060-6g-16-go.html,https://www.tunisianet.com.tn/275738-home/pc-portable-gamer-msi-crosshair-15-b12u-i7-12e-gen-rtx-3060-6g-16-go.jpg,"Écran 17.3"" QHD IPS 165Hz - Résolution 2560 x 1440p - Processeur Intel Core i7-12700H, up to 4.7 Ghz, 24 Mo de cache - Mémoire 16 Go  - Disque 1 To SSD - Carte graphique Nvidea Geforce RTX 3060, 6 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - RJ-45 - USB 2.0 - USB 3.2 - USB 3.2 Type-C - HDMI - Couleur Noir - Clavier rétroéclairé - Windows 11 - Garantie 2 ans",9S7-17L352-086,"6 359,000 DT",Sur commande
Pc portable Gamer MSI Pulse GL66 / i7 12é Gen / RTX 3070 8Go / 16 Go,https://www.tunisianet.com.tn/pc-portable-gamer/54862-pc-portable-gamer-msi-pulse-gl66-i7-12e-gen-rtx-3070-8go-16-go.html,https://www.tunisianet.com.tn/238766-home/pc-portable-gamer-msi-pulse-gl66-i7-12e-gen-rtx-3070-8go-16-go.jpg,"Écran 15.6"" QHD 2560 x 1440 IPS 165Hz - Processeur Intel Core i7-12700H , up to 4.6 Ghz, 24 Mo de cache - Mémoire 16 Go - Disque 1 To SSD - Carte graphique Nvidea Geforce RTX 3070, 8 Go de mémoire dédiée - Webcam - Wifi 6 - Bluetooth 5.2 - RJ-45 - USB 2.0 - USB 3.2 - USB 3.2 Type-C - HDMI - Couleur Noir - Clavier rétroéclairé - Windows 11 - Garantie 2 ans",GL6612UGK-230TN-2Y,"6 519,000 DT",Sur commande
PC Portable ASUS ROG Zephyrus M16 GU603ZE-LS001W / i7-12700H / 24 Go / RTX 3050 Ti 4G,https://www.tunisianet.com.tn/pc-portable-gamer/57656-pc-portable-asus-rog-zephyrus-m16-gu603ze-ls001w-i7-12700h-24-go-rtx-3050-ti-4g.html,https://www.tunisianet.com.tn/259856-home/pc-portable-asus-rog-zephyrus-m16-gu603ze-ls001w-i7-12700h-24-go-rtx-3050-ti-4g.jpg,"Ecran 16"" Full HD+ WUXGA 165 Hz - Résolution 1920 x 1200 - Prise en charge de Dolby Vision HDR - Processeur Intel Core i7-12700H, up to 4.7 Ghz, 24 Mo total cache - Mémoire 24 Go DDR5 - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - USB 3.2 Gen 2 Type-C - Thunderbolt 4 - Lecteur de carte microSD - RJ45 - USB 3.2 Gen 2 - HDMI 2.0 - Prise audio 3.5 mm - Audio par Dolby Atmos - Webcam HD - Windows 11 - Clavier chiclet avec rétroéclairage RGB - Couleur Noir - Garantie 2 ans",GU603-LS001W-2Y-24,"6 537,000 DT",En stock
PC Portable Gamer MSI Crosshair 15 B12U / i7 12é Gen / RTX 3060 6G / 16 Go + Pack Gaming Offert,https://www.tunisianet.com.tn/pc-portable-gamer/55926-pc-portable-gamer-msi-crosshair-15-b12u-i7-12e-gen-rtx-3060-6g-16-go-pack-gaming-offert.html,https://www.tunisianet.com.tn/246150-home/pc-portable-gamer-msi-crosshair-15-b12u-i7-12e-gen-rtx-3060-6g-16-go-pack-gaming-offert.jpg,"Écran 15.6"" QHD IPS 165Hz - Résolution 2560 x 1440p - Processeur Intel Core i7-12700H, up to 4.7 Ghz, 24 Mo de cache - Mémoire 16 Go  - Disque 1 To SSD - Carte graphique Nvidea Geforce RTX 3060, 6 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - RJ-45 - USB 2.0 - USB 3.2 - USB 3.2 Type-C - HDMI - Couleur Noir - Clavier rétroéclairé - Windows 11 - Garantie 2 ans + Pack Gaming Offert (Tapis de souris + Souris Gaming + Boîte de couleurs en édition spéciale + T om Clancy's Rainbow Six Extraction Deluxe Edition )",9S7-158362-234,"6 699,000 DT",Sur commande
Pc portable HP ENVY 15-ep1142nf  Tactile / i7-11800H / 32 Go / RTX 3060 6G / 1 To SSD / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/61164-pc-portable-hp-envy-15-ep1142nf-tactile-i7-11800h-32-go-rtx-3060-6g-1-to-ssd-silver.html,https://www.tunisianet.com.tn/283653-home/pc-portable-hp-envy-15-ep1142nf-tactile-i7-11800h-32-go-rtx-3060-6g-1-to-ssd-silver.jpg,"Écran tactile 15.6"" multipoint Full HD - Processeur Intel Core i7-11800h, up to 4.6 Ghz, 24 Mo de cache - Mémoire 32 Go - Disque 1 To SSD NVMe TLC M.2 - Carte graphique NVIDIA GeForce RTX 3060 , 6 Go de mémoire GDDR6 dédiée - Wifi 6 - Bluetooth 5.2 - 2 x Thunderbolt 4 - SuperSpeed USB - USB Type-C HDMI 2.1 - Lecteur de cartes SD - Webcam HD - Clavier rétroéclairé - Windows 11 - Garantie 1 an",601F0EA,"6 699,000 DT",Sur commande
Station de travail Mobile Dell Precision 7530 / i7 8è Gén / 16Go,https://www.tunisianet.com.tn/pc-portable-tunisie/40786-station-de-travail-mobile-dell-precision-7530-i7-8e-gen-16go.html,https://www.tunisianet.com.tn/156860-home/station-de-travail-mobile-dell-precision-7530-i7-8e-gen-16go.jpg,"Ecran 15.6"" Full HD - Processeur Intel Core i7-8750H 8ème Gén up to 4.1 GHz , 9 Mo de cache - Mémoire 16 Go , 2666 MHz - Disque 2 To - Carte graphique Nvidia Quadro P2000, 4 Go de mémoire GDDR5 dédiée - 2x USB 3.1 - 3x USB 3.0 - 1x HDMI 1.4 - Carte à puce - Lecteur de Cartes - Windows 10 Pro 64 bits - Garantie 1 an",7530-I7,"6 767,000 DT",Sur commande
Pc Portable Gaming HP OMEN 16-k0005nk / i7 12ème Gén / 16 Go + Souris HP Gaming Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/59448-pc-portable-gaming-hp-omen-16-k0005nk-i7-12eme-gen-16-go.html,https://www.tunisianet.com.tn/281688-home/pc-portable-gaming-hp-omen-16-k0005nk-i7-12eme-gen-16-go.jpg,"Écran 16.1""  QHD (2560 x 1440) IPS 165 Hz - Processeur intel Core i7-12700H, up to 4.7 Ghz, 24 Mo de mémoire cache - Mémoire 16 Go - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3070 Ti, 8 Go de mémoire dédiée - Wifi 6e - Bluetooth 5.2 - Clavier rétroéclairé RGB - SuperSpeed USB Type-C - USB Type-A SuperSpeed up to 5 Gbps - 1x Mini DisplayPort - HDMI 2.1 - RJ45 - 1x Port Casque Micro - Lecteur de cartes - Windows 11 - Garantie 1 an + Souris HP Gaming Offerte",6U976EA,"6 799,000 DT",En stock
PC Portable ASUS ROG Zephyrus M16 GU603ZM-LS001W / i7-12700H / 16 Go / RTX 3060 6G,https://www.tunisianet.com.tn/pc-portable-gamer/61002-pc-portable-asus-rog-zephyrus-m16-gu603zm-ls001w-i7-12700h-16-go-rtx-3060-6g.html,https://www.tunisianet.com.tn/282836-home/pc-portable-asus-rog-zephyrus-m16-gu603zm-ls001w-i7-12700h-16-go-rtx-3060-6g.jpg,"Ecran 16"" Full HD + WUXGA 165 Hz - Résolution 1920 x 1200 - Prise en charge de Dolby Vision HDR - Processeur Intel Core i7-12700H, up to 4.7 Ghz, 24 Mo total cache - Mémoire 16 Go DDR5 4800 Mhz - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3060, 6 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - USB 3.2 - USB Type-C - Thunderbolt 4 - Lecteur de carte microSD - RJ45 - USB 3.2 Gen 2 - HDMI 2.0 - Prise audio 3.5 mm - Audio par Dolby Atmos - Webcam HD - Windows 11 - Clavier chiclet avec rétroéclairage RGB - Couleur Noir - Garantie 2 ans",GU603ZM-LS001W,"6 829,000 DT",Sur commande
Pc Portable Gaming HP OMEN 16-k0005nk / i7 12ème Gén / 24 Go + Souris HP Gaming Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/60002-pc-portable-gaming-hp-omen-16-k0005nk-i7-12eme-gen-24-go.html,https://www.tunisianet.com.tn/281689-home/pc-portable-gaming-hp-omen-16-k0005nk-i7-12eme-gen-24-go.jpg,"Écran 16.1""  QHD (2560 x 1440) IPS 165 Hz - Processeur intel Core i7-12700H, up to 4.7 Ghz, 24 Mo de mémoire cache - Mémoire 24 Go DDR5 - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3070 Ti, 8 Go de mémoire dédiée - Wifi 6e - Bluetooth 5.2 - Clavier rétroéclairé RGB - SuperSpeed USB Type-C - USB Type-A SuperSpeed up to 5 Gbps - 1x Mini DisplayPort - HDMI 2.1 - RJ45 - 1x Port Casque Micro - Lecteur de cartes - Windows 11 - Garantie 1 an + Souris HP Gaming Offerte",6U976EA-24,"6 937,000 DT",En stock
"PC Portable Lenovo ThinkPad X12 Amovible Gén 1 / 12.3"" / i7 11è Gén / Noir",https://www.tunisianet.com.tn/pc-portable-tunisie/57302-pc-portable-lenovo-thinkpad-x12-amovible-gen-1-123-i7-11e-gen-noir.html,https://www.tunisianet.com.tn/256813-home/pc-portable-lenovo-thinkpad-x12-amovible-gen-1-123-i7-11e-gen-noir.jpg,"Écran 12,3"" Tactile - WFHD 1920 x 1280 IPS - Processeur Intel Core i7-1160G7, up to 4,40 GHz avec IPU - Mémoire 16 Go - Disque SSD 1 To - Intel Iris Xe Graphics - Bluetooth 5.0 - Wifi 6 - Webcam - Thunderbolt 4 - USB-A 3.2 - Lecteur d’empreintes digitales - Dolby Premium - Windows 10 Pro - Garantie 3 ans",20UVS2LS00,"6 999,000 DT",Sur commande
Pc Portable Gaming HP OMEN 16-k0005nk / i7 12ème Gén / 32 Go + Souris HP Gaming Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/60003-pc-portable-gaming-hp-omen-16-k0005nk-i7-12eme-gen-32-go.html,https://www.tunisianet.com.tn/281690-home/pc-portable-gaming-hp-omen-16-k0005nk-i7-12eme-gen-32-go.jpg,"Écran 16.1""  QHD (2560 x 1440) IPS 165 Hz - Processeur intel Core i7-12700H, up to 4.7 Ghz, 24 Mo de mémoire cache - Mémoire 32 Go DDR5 - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3070 Ti, 8 Go de mémoire dédiée - Wifi 6e - Bluetooth 5.2 - Clavier rétroéclairé RGB - SuperSpeed USB Type-C - USB Type-A SuperSpeed up to 5 Gbps - 1x Mini DisplayPort - HDMI 2.1 - RJ45 - 1x Port Casque Micro - Lecteur de cartes - Windows 11 - Garantie 1 an + Souris HP Gaming Offerte",6U976EA-32,"7 075,000 DT",En stock
"PC Portable Apple MacBook Pro M1 Pro (2021) 14"" MKGP3FN/A / 512 Go SSD / Gris Sidéral",https://www.tunisianet.com.tn/pc-portable-tunisie/60181-pc-portable-apple-macbook-pro-m1-pro-2021-14-mkgp3fna-512-go-ssd-gris-sideral.html,https://www.tunisianet.com.tn/278106-home/pc-portable-apple-macbook-pro-m1-pro-2021-14-mkgp3fna-512-go-ssd-gris-sideral.jpg,"Ecran 14.2"" QHD+ Liquid Retina XDR 3024 x 1964 pixels - Processeur Apple M1 Pro (CPU 8 coeurs / GPU 14 coeurs / Neural Engine 16 coeurs) - Mémoire 16 Go - Disque 512 Go SSD - Wifi 6 AX - Lecteur de cartes - Bluetooth 5.0 - 3x Thunderbolt 4/USB-C - HDMI - Webcam + Micro - Apple macOS Monterey - Touches Multimédia - Capteur Touch ID - Couleur Gris Sidéral - Garantie 1 an",MKGP3FN/A,"7 299,000 DT",Sur commande
PC PORTABLE ASUS ROG FLOW X13 / AMD RYZEN 7 / 16GO / RX6850M XT,https://www.tunisianet.com.tn/pc-portable-tunisie/61003-pc-portable-asus-rog-flow-x13-amd-ryzen-7-16go-rx6850m-xt.html,https://www.tunisianet.com.tn/282837-home/pc-portable-asus-rog-flow-x13-amd-ryzen-7-16go-rx6850m-xt.jpg,"Ecran 13,4"" FHD Tactile, 120Hz - Processeur AMD RyzenTM 7 6800HS, Up to 4,7 Ghz, 20 Mo de mémoire cache - Mémoire 16 Go - Disque 1 To SSD M.2 NVMe - Carte graphique AMD Radeon 680M + GPU Externe RX6850M XT (12 Go de mémoire dédiée GDDR6) - Clavier chiclet rétroéclairé RGB - Wifi 6 - Bluetooth - HDMI - USB 3.2 Gen 2 Type A - USB 3.2 Gen 2 Type C - Jack 3.5mm - Windows 11 - Garantie 2 an",GV301RA-LJ034W,"7 359,000 DT",Sur commande
Pc portable MSI Leopard GP76-10UG / i7 10é Gen / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/48733-pc-portable-msi-leopard-gp76-10ug-i7-10e-gen-16-go.html,https://www.tunisianet.com.tn/198197-home/pc-portable-msi-leopard-gp76-10ug-i7-10e-gen-16-go.jpg,"Écran 17.3"" Full HD 144 Hz - Processeur Intel Core i7-10870H, up to 5 Ghz, 16 Mo de cache - Mémoire 16 Go  - Disque 1 To SSD - Carte graphique Nvidia GeForce RTX 3070, 8 Go de mémoire dédiée - Wifi - Bluetooth - 1x USB 3.2 Type C - 3x USB 3.2 - HDMI - RJ45 - Lecteur de cartes - Clavier rétroéclairé - Windows 10 - Garantie 2 ans",GP76LEOPARD10UG458,"7 723,000 DT",Sur commande
Pc portable ASUS Zenbook Pro Duo UX582LR / i7 10è Gén / RTX 3070 / 16 Go / Bleu Foncé + ScreenPad Plus & Stylus,https://www.tunisianet.com.tn/pc-portable-tunisie/50182-pc-portable-asus-zenbook-pro-duo-ux582lr-i7-10e-gen-rtx-3070-16-go-bleu-fonce-screenpad-plus-stylus.html,https://www.tunisianet.com.tn/206534-home/pc-portable-asus-zenbook-pro-duo-ux582lr-i7-10e-gen-rtx-3070-16-go-bleu-fonce-screenpad-plus-stylus.jpg,"Ecran 14"" UHD Tactile - Processeur Intel Core i7-10870H 10è Gén, up to 5.0 Ghz, 16 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique NVIDIA GeForce RTX 3070, 8 Go de mémoire dédiée - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB 3.1 - HDMI - Lecteurs de Cartes - Webcam HD - Couleur Bleu Foncé - Clavier chiclet - Garantie 2 ans + ScreenPad Plus & Stylus",UX582LR-H2012T-2Y,"7 999,000 DT",Sur commande
PC Portable Lenovo ThinkPad X1 YOGA GEN 6 / i7 11è Gén / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/57305-pc-portable-lenovo-thinkpad-x1-yoga-gen-6-i7-11e-gen-16-go.html,https://www.tunisianet.com.tn/256856-home/pc-portable-lenovo-thinkpad-x1-yoga-gen-6-i7-11e-gen-16-go.jpg,"Ecran 14"" WUXGA 1920x1200 Tactile - Processeur Intel Core i7- 1165G7 , up to 4.7 GHz, 12 Mo de cache - Mémoire 16 Go - Disque SSD 1 To - Intel Iris Xe Graphics - Lecteur d'empreinte digitale - USB 3.2 - Thunderbolt 4 - HDMI 2.0 - Lecteur de cartes - Wifi 6 - Bluetooth 5.2 - Webcam HD - Windows 11 Pro 64 - Garantie 3 ans + ThinkPad Pen Pro-10 for X1 Yoga Gen",20Y0S23T00,"8 199,000 DT",Sur commande
